COURSE_ID;HIPPODROME_ID;DATE;REUNION;DISCIPLINE;PISTE_COURSE;TYPE_COURSE;DISTANCE;NOMBRE_PARTANT_COURSE;ALLOCATION_TOTAL_COURSE;CORDE;ETAT_TERRAIN;PENETROMETRIE;VENT_COURSE;TEMPERATURE_COURSE;CHRONO_COURSE;PLACE_CHEVAL;NUMERO_CHEVAL;CHEVAL_ID;JOCKEY_ID;ENTRAINEUR_ID;SEXE_CHEVAL;AGE_CHEVAL;STALLE_CHEVAL;VALEUR_HANDICAP_CHEVAL;POIDS_CHEVAL;MUSIQUE_CHEVAL;COTE_CHEVAL;GAINS_TOTAL_CHEVAL;GAIN_TOTAL_VICTOIRE_CHEVAL;GAIN_TOTAL_ANNEE_CHEVAL;NOMBRE_COURSE_TOTAL_CHEVAL;POURCENTAGE_GAIN_VICTOIRE_TOTAL_CHEVAL;POURCENTAGE_GAIN_ANNEE_CHEVAL;NOMBRE_VICTOIRE_TOTAL_CHEVAL;POURCENTAGE_VICTOIRE_CHEVAL;NOMBRE_PLACE_TOTAL_CHEVAL;POURCENTAGE_PLACE_TOTAL_CHEVAL;AUTRE_PLACE_TOTAL_CHEVAL;POURCENTAGE_AUTRE_TOTAL_CHEVAL
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;1;8;GREEN CURRY;MME FRIDA VALLE SKAR;B. GOUDOT (S);H;11;3;20.5;56;0p0p9p2p0p4p9p1p0p3p;26;190700;99350;17900;117;0.52;0.09;12;0.1;23;0.2;82;0.7
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;2;6;DON NIKOLAOS;GIOVANNI SIAS;S. JESUS;H;6;7;21;58;0p7p0p0p0p0p0p(24)1p2p;55;26476;20024;0;27;0.76;0;8;0.3;9;0.33;10;0.37
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;3;13;PARMENIDE;ALEXIS POUCHIN;E. LIBAUD (S);H;5;8;19.5;56.5;2p2p3p6p3p4p6p(24)6p7p;3.5;18658;0;12446;17;0;0.67;0;0;7;0.41;10;0.59
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;4;3;DEVIL'SPEAK;LUCA CARBONI;M. GUARNIERI;H;4;1;22;59;0p8p6p6p3p6p0p8p(24)0p;38;8875;0;3300;16;0;0.37;0;0;2;0.13;14;0.88
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;5;2;A STOLEN KISS;MICKAEL BARZALONA;M. FIGGE;F;5;12;22;59;1p3p6p4p2p4p2p(24)7p2p;4.3;51356;18750;16620;36;0.37;0.32;2;0.06;7;0.19;27;0.75
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;6;14;HIGHFIELD HEIRESS;TONY PICCONE;MME J. DUPONT-FAHN;F;4;6;19.5;56.5;5p7p0p0p8p0p0p3p(24)0p;18;4402;0;3308;17;0;0.75;0;0;2;0.12;15;0.88
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;7;11;SPINNING MIST;LEONARD PLOMMEE;T. POCHE;F;8;15;19.5;54;4p3p6p8p0p9p8p0p0p5p;13;161768;101000;4018;107;0.62;0.02;12;0.11;15;0.14;80;0.75
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;8;12;PAS DE VELOURS;THEO BACHELOT;S. LABATE (S);F;5;16;19.5;56.5;1p5p0p3p0p7p5p0p(24)7p;17;32590;17700;10240;31;0.54;0.31;3;0.1;5;0.16;23;0.74
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;9;9;MAGNETIQUE;MME AMBRE MOLINS;J. PARIZE;H;10;10;20;55.5;3p8p0p0p0p5p7p9p7p6p;15;190101;118700;26556;119;0.62;0.14;15;0.13;19;0.16;85;0.71
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;10;4;TWIN DREAM;CHRISTOPHER GROSBOIS;CH. PLISSON (S);F;4;13;21.5;58.5;7p7p0p0p(24)8p3p3p0p9p;78;3504;0;654;11;0;0.19;0;0;2;0.18;9;0.82
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;11;10;MOUDIR;MME MARIE VELON;JC. SARAIS;H;9;14;20;55.5;3p1p6p8p0p6p1p(24)8p0p;18;183318;94000;18115;97;0.51;0.1;11;0.11;17;0.18;69;0.71
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;12;1;MAGURO;EDDY HARDOUIN;G. VERHEYE;H;6;5;23;60;2p4p5p1p4p8p1p2p3p3p;5.8;56166;17500;30676;48;0.31;0.55;2;0.04;10;0.21;36;0.75
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;13;16;SUHAAS;JEROME MOUTARD;JV. CHAIGNON;H;4;9;19;56.5;0p0p0p0p0p2p0p7p0p5p;85;8095;0;6945;18;0;0.86;0;0;1;0.06;17;0.94
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;14;7;KING WOOTY;PIERRE BAZIRE;D. BAZIRE;H;8;2;21;58;(22)2p3p0p4h3p1p(21)5p1p;31;48075;14500;0;29;0.3;0;2;0.07;9;0.31;18;0.62
14;1;20250826;R1;P;PSF;CH;1900;15;14400;D;PSF_L;;22;21;117.27;15;15;L AMICALEMENT;SOUFIANE SAADI;CH. PLISSON (S);F;4;4;19.5;56.5;0p6p7p0p0p0p(24)6p0p6p;112;432;0;432;10;0;1;0;0;0;0;10;1
